Designator,Helper,Footprint,Mid X,Mid Y,Rotation,Layer
CS254,capsense_diamond,capsense_diamond,6.5000,16.2500,0.0000,top
CS255,capsense_diamond,capsense_diamond,-26.0000,9.7500,0.0000,top
CS256,capsense_diamond,capsense_diamond,13.0000,3.2500,0.0000,top
CS257,capsense_diamond,capsense_diamond,-6.5000,-3.2500,0.0000,top
CS258,capsense_diamond,capsense_diamond,0.0000,-9.7500,0.0000,top
CS259,capsense_diamond,capsense_diamond,6.5000,-16.2500,0.0000,top
CS260,capsense_diamond,capsense_diamond,32.5000,-22.7500,0.0000,top
CS261,capsense_diamond,capsense_diamond,13.0000,-29.2500,0.0000,top
CS262,capsense_diamond,capsense_diamond,-26.0000,-35.7500,0.0000,top
CS263,capsense_diamond_edge,capsense_diamond_edge,29.2500,-39.0000,180.0000,top
CS264,capsense_diamond,capsense_diamond,29.2500,-13.0000,0.0000,top
CS265,capsense_diamond,capsense_diamond,29.2500,-6.5000,0.0000,top
CS266,capsense_diamond,capsense_diamond,29.2500,0.0000,0.0000,top
CS267,capsense_diamond,capsense_diamond,29.2500,6.5000,0.0000,top
CS268,capsense_diamond,capsense_diamond,29.2500,13.0000,0.0000,top
CS269,capsense_diamond,capsense_diamond,29.2500,19.5000,0.0000,top
CS270,capsense_diamond,capsense_diamond,29.2500,26.0000,0.0000,top
CS271,capsense_diamond,capsense_diamond,29.2500,-32.5000,0.0000,top
CS272,capsense_diamond,capsense_diamond,29.2500,-26.0000,0.0000,top
CS273,capsense_diamond,capsense_diamond,29.2500,-19.5000,0.0000,top
CS274,capsense_diamond,capsense_diamond,29.2500,32.5000,0.0000,top
CS275,capsense_diamond_edge,capsense_diamond_edge,29.2500,39.0000,0.0000,top
CS276,capsense_diamond,capsense_diamond,26.0000,35.7500,90.0000,top
CS277,capsense_diamond,capsense_diamond,19.5000,29.2500,0.0000,top
CS278,capsense_diamond,capsense_diamond,-32.5000,22.7500,0.0000,top
CS279,capsense_diamond,capsense_diamond,-32.5000,16.2500,0.0000,top
CS280,capsense_diamond,capsense_diamond,-19.5000,9.7500,0.0000,top
CS281,capsense_diamond,capsense_diamond,-26.0000,3.2500,0.0000,top
CS282,capsense_diamond,capsense_diamond,-26.0000,-3.2500,0.0000,top
CS283,capsense_diamond,capsense_diamond,-26.0000,-9.7500,0.0000,top
CS284,capsense_diamond,capsense_diamond,-32.5000,-16.2500,0.0000,top
CS285,capsense_diamond,capsense_diamond,-32.5000,-22.7500,0.0000,top
CS286,capsense_diamond,capsense_diamond,26.0000,-29.2500,0.0000,top
CS287,capsense_diamond,capsense_diamond,6.5000,-35.7500,0.0000,top
CS288,capsense_diamond_edge,capsense_diamond_edge_bite_left,35.7500,39.0000,0.0000,top
CS289,capsense_diamond,capsense_diamond,35.7500,6.5000,0.0000,top
CS290,capsense_diamond,capsense_diamond,35.7500,-13.0000,0.0000,top
CS291,capsense_diamond,capsense_diamond_bite,35.7500,19.5000,180.0000,top
CS292,capsense_diamond,capsense_diamond,35.7500,-26.0000,0.0000,top
CS293,capsense_diamond,capsense_diamond,35.7500,32.5000,0.0000,top
CS294,capsense_diamond,capsense_diamond_bite,35.7500,0.0000,180.0000,top
CS295,capsense_diamond,capsense_diamond,35.7500,-32.5000,0.0000,top
CS296,capsense_diamond,capsense_diamond,35.7500,-6.5000,0.0000,top
CS297,capsense_diamond,capsense_diamond_bite,35.7500,-19.5000,180.0000,top
CS298,capsense_diamond,capsense_diamond,35.7500,13.0000,0.0000,top
CS299,capsense_diamond,capsense_diamond,35.7500,26.0000,0.0000,top
CS300,capsense_diamond_edge,capsense_diamond_edge_bite_right,35.7500,-39.0000,180.0000,top
CS301,capsense_diamond_edge,capsense_diamond_edge_bite_right,39.0000,35.7500,270.0000,top
CS302,capsense_diamond_edge,capsense_diamond_edge,39.0000,29.2500,270.0000,top
CS303,capsense_diamond_edge,capsense_diamond_edge_bite_left,39.0000,22.7500,270.0000,top
CS304,capsense_diamond_edge,capsense_diamond_edge_bite_right,39.0000,16.2500,270.0000,top
CS305,capsense_diamond_edge,capsense_diamond_edge,-39.0000,9.7500,90.0000,top
CS306,capsense_diamond_edge,capsense_diamond_edge_bite_left,39.0000,3.2500,270.0000,top
CS307,capsense_diamond_edge,capsense_diamond_edge_bite_right,39.0000,-3.2500,270.0000,top
CS308,capsense_diamond_edge,capsense_diamond_edge,39.0000,-9.7500,270.0000,top
CS309,capsense_diamond_edge,capsense_diamond_edge_bite_left,39.0000,-16.2500,270.0000,top
CS310,capsense_diamond_edge,capsense_diamond_edge_bite_right,39.0000,-22.7500,270.0000,top
CS311,capsense_diamond_edge,capsense_diamond_edge,-39.0000,-29.2500,90.0000,top
CS312,capsense_diamond_edge,capsense_diamond_edge_bite_left,39.0000,-35.7500,270.0000,top
J2,Conn_01x10,Molex_200528-0100_1x10-1MP_P1.00mm_Horizontal,0.0000,26.0000,180.0,bottom
U1,MXT144U,QFN-38_EP_4x4_Pitch0.35mm,0.0000,6.5000,0.0,bottom
